[2025-01-09 21:08:23,787 - 139801034479296]  ScraperQueue - INFO: Processing message FetchScholarlyData_407 of type FetchScholarlyData: 1000 - with depth 2
[2025-01-09 21:08:23,787 - 139801026086592]  ScraperQueue - INFO: Processing message FetchScholarlyData_406 of type FetchScholarlyData: 1000 - with depth 2
[2025-01-09 21:08:23,788 - 139801017693888]  ScraperQueue - INFO: Processing message FetchScholarlyData_405 of type FetchScholarlyData: 1000 - with depth 2
[2025-01-09 21:08:23,793 - 139801749485248]  ScholarDataFetcher - INFO: Obtaining entity ID to process for content: 1010
[2025-01-09 21:08:23,793 - 139801749485248]  ScholarDataFetcher - INFO: Fetching entity from database or interface for content: 1010
[2025-01-09 21:08:23,804 - 139801749485248]  ScholarDataFetcher - INFO: Entity outdated or not found for ID: gpwgJZkAAAAJ:u5HHmVD_uO8C
[2025-01-09 21:08:23,804 - 139801469626048]  ScholarDataFetcher - INFO: Starting fetch_general_data for content: 1010
[2025-01-09 21:08:23,804 - 139801486411456]  ScholarDataFetcher - INFO: Starting fetch_general_data for content: 1010
[2025-01-09 21:08:23,804 - 139801511589568]  OutSender - INFO: Sending message 1000
[2025-01-09 21:08:23,804 - 139801503196864]  ScholarDataFetcher - INFO: Starting fetch_general_data for content: 1010
[2025-01-09 21:08:23,805 - 139801494804160]  ScholarDataFetcher - INFO: Starting fetch_general_data for content: 1010
[2025-01-09 21:08:23,805 - 139801478018752]  ScholarDataFetcher - INFO: Starting fetch_general_data for content: 1010
[2025-01-09 21:08:23,805 - 139801749485248]  ScholarDataFetcher - INFO: Fetching simple entity for content: 1010
[2025-01-09 21:08:23,805 - 139801469626048]  ScholarDataFetcher - DEBUG: Preparing adapter and data source for content: 1010
[2025-01-09 21:08:23,805 - 139801486411456]  ScholarDataFetcher - DEBUG: Preparing adapter and data source for content: 1010
[2025-01-09 21:08:23,805 - 139801503196864]  ScholarDataFetcher - DEBUG: Preparing adapter and data source for content: 1010
[2025-01-09 21:08:23,805 - 139801494804160]  ScholarDataFetcher - DEBUG: Preparing adapter and data source for content: 1010
[2025-01-09 21:08:23,805 - 139801478018752]  ScholarDataFetcher - DEBUG: Preparing adapter and data source for content: 1010
[2025-01-09 21:08:23,805 - 139801749485248]  ScholarScraper - INFO: Fetching publication data from: https://scholar.google.com/citations?view_op=view_citation&hl=it&user=gpwgJZkAAAAJ&pagesize=100&citation_for_view=gpwgJZkAAAAJ:u5HHmVD_uO8C
[2025-01-09 21:08:23,806 - 139801749485248]  SeleniumDriver-ScholarScraper - INFO: Attempting to obtain a tab for URL search: https://scholar.google.com/citations?view_op=view_citation&hl=it&user=gpwgJZkAAAAJ&pagesize=100&citation_for_view=gpwgJZkAAAAJ:u5HHmVD_uO8C.
[2025-01-09 21:08:23,807 - 139801749485248]  SeleniumDriver-ScholarScraper - INFO: Tab[0] assigned for URL search: https://scholar.google.com/citations?view_op=view_citation&hl=it&user=gpwgJZkAAAAJ&pagesize=100&citation_for_view=gpwgJZkAAAAJ:u5HHmVD_uO8C.
[2025-01-09 21:08:23,807 - 139801749485248]  SeleniumDriver-ScholarScraper - INFO: Loading URL: https://scholar.google.com/citations?view_op=view_citation&hl=it&user=gpwgJZkAAAAJ&pagesize=100&citation_for_view=gpwgJZkAAAAJ:u5HHmVD_uO8C in tab[0].
[2025-01-09 21:08:23,811 - 139801026086592]  ScholarDataFetcher - INFO: Starting fetch_general_data for content: 1000
[2025-01-09 21:08:23,811 - 139801017693888]  ScholarDataFetcher - INFO: Starting fetch_general_data for content: 1000
[2025-01-09 21:08:23,811 - 139801026086592]  ScholarDataFetcher - DEBUG: Preparing adapter and data source for content: 1000
[2025-01-09 21:08:23,812 - 139801017693888]  ScholarDataFetcher - DEBUG: Preparing adapter and data source for content: 1000
[2025-01-09 21:08:23,821 - 139801051264704]  ScholarDataFetcher - INFO: Starting fetch_general_data for content: 1010
[2025-01-09 21:08:23,821 - 139801034479296]  ScholarDataFetcher - INFO: Starting fetch_general_data for content: 1000
[2025-01-09 21:08:23,821 - 139801042872000]  ScholarDataFetcher - INFO: Starting fetch_general_data for content: 1000
[2025-01-09 21:08:23,822 - 139801051264704]  ScholarDataFetcher - DEBUG: Preparing adapter and data source for content: 1010
[2025-01-09 21:08:23,822 - 139801034479296]  ScholarDataFetcher - DEBUG: Preparing adapter and data source for content: 1000
[2025-01-09 21:08:23,822 - 139801042872000]  ScholarDataFetcher - DEBUG: Preparing adapter and data source for content: 1000
[2025-01-09 21:08:23,826 - 139801486411456]  ScholarDataFetcher - INFO: Obtaining entity ID to process for content: 1010
[2025-01-09 21:08:23,826 - 139801469626048]  ScholarDataFetcher - INFO: Obtaining entity ID to process for content: 1010
[2025-01-09 21:08:23,826 - 139801486411456]  ScholarDataFetcher - INFO: Fetching entity from database or interface for content: 1010
[2025-01-09 21:08:23,827 - 139801469626048]  ScholarDataFetcher - INFO: Fetching entity from database or interface for content: 1010
[2025-01-09 21:08:23,828 - 139801503196864]  ScholarDataFetcher - INFO: Obtaining entity ID to process for content: 1010
[2025-01-09 21:08:23,829 - 139801503196864]  ScholarDataFetcher - INFO: Fetching entity from database or interface for content: 1010
[2025-01-09 21:08:23,836 - 139801026086592]  ScholarDataFetcher - INFO: Obtaining entity ID to process for content: 1000
[2025-01-09 21:08:23,837 - 139801494804160]  ScholarDataFetcher - INFO: Obtaining entity ID to process for content: 1010
[2025-01-09 21:08:23,837 - 139801478018752]  ScholarDataFetcher - INFO: Obtaining entity ID to process for content: 1010
[2025-01-09 21:08:23,837 - 139801017693888]  ScholarDataFetcher - INFO: Obtaining entity ID to process for content: 1000
[2025-01-09 21:08:23,837 - 139801026086592]  ScholarDataFetcher - INFO: Fetching entity from database or interface for content: 1000
[2025-01-09 21:08:23,837 - 139801494804160]  ScholarDataFetcher - INFO: Fetching entity from database or interface for content: 1010
[2025-01-09 21:08:23,837 - 139801478018752]  ScholarDataFetcher - INFO: Fetching entity from database or interface for content: 1010
[2025-01-09 21:08:23,837 - 139801017693888]  ScholarDataFetcher - INFO: Fetching entity from database or interface for content: 1000
[2025-01-09 21:08:23,840 - 139801486411456]  ScholarDataFetcher - INFO: Entity outdated or not found for ID: gpwgJZkAAAAJ:UeHWp8X0CEIC
[2025-01-09 21:08:23,840 - 139801469626048]  ScholarDataFetcher - INFO: Entity outdated or not found for ID: gpwgJZkAAAAJ:2osOgNQ5qMEC
[2025-01-09 21:08:23,840 - 139801051264704]  ScholarDataFetcher - INFO: Obtaining entity ID to process for content: 1010
[2025-01-09 21:08:23,840 - 139801503196864]  ScholarDataFetcher - INFO: Entity outdated or not found for ID: gpwgJZkAAAAJ:9yKSN-GCB0IC
[2025-01-09 21:08:23,840 - 139801486411456]  ScholarDataFetcher - INFO: Fetching simple entity for content: 1010
[2025-01-09 21:08:23,840 - 139801469626048]  ScholarDataFetcher - INFO: Fetching simple entity for content: 1010
[2025-01-09 21:08:23,841 - 139801051264704]  ScholarDataFetcher - INFO: Fetching entity from database or interface for content: 1010
[2025-01-09 21:08:23,841 - 139801503196864]  ScholarDataFetcher - INFO: Fetching simple entity for content: 1010
[2025-01-09 21:08:23,841 - 139801486411456]  ScholarScraper - INFO: Fetching publication data from: https://scholar.google.com/citations?view_op=view_citation&hl=it&user=gpwgJZkAAAAJ&pagesize=100&citation_for_view=gpwgJZkAAAAJ:UeHWp8X0CEIC
[2025-01-09 21:08:23,841 - 139801469626048]  ScholarScraper - INFO: Fetching publication data from: https://scholar.google.com/citations?view_op=view_citation&hl=it&user=gpwgJZkAAAAJ&pagesize=100&citation_for_view=gpwgJZkAAAAJ:2osOgNQ5qMEC
[2025-01-09 21:08:23,841 - 139801503196864]  ScholarScraper - INFO: Fetching publication data from: https://scholar.google.com/citations?view_op=view_citation&hl=it&user=gpwgJZkAAAAJ&pagesize=100&citation_for_view=gpwgJZkAAAAJ:9yKSN-GCB0IC
[2025-01-09 21:08:23,841 - 139801034479296]  ScholarDataFetcher - INFO: Obtaining entity ID to process for content: 1000
[2025-01-09 21:08:23,841 - 139801486411456]  SeleniumDriver-ScholarScraper - INFO: Attempting to obtain a tab for URL search: https://scholar.google.com/citations?view_op=view_citation&hl=it&user=gpwgJZkAAAAJ&pagesize=100&citation_for_view=gpwgJZkAAAAJ:UeHWp8X0CEIC.
[2025-01-09 21:08:23,841 - 139801469626048]  SeleniumDriver-ScholarScraper - INFO: Attempting to obtain a tab for URL search: https://scholar.google.com/citations?view_op=view_citation&hl=it&user=gpwgJZkAAAAJ&pagesize=100&citation_for_view=gpwgJZkAAAAJ:2osOgNQ5qMEC.
[2025-01-09 21:08:23,842 - 139801503196864]  SeleniumDriver-ScholarScraper - INFO: Attempting to obtain a tab for URL search: https://scholar.google.com/citations?view_op=view_citation&hl=it&user=gpwgJZkAAAAJ&pagesize=100&citation_for_view=gpwgJZkAAAAJ:9yKSN-GCB0IC.
[2025-01-09 21:08:23,842 - 139801034479296]  ScholarDataFetcher - INFO: Fetching entity from database or interface for content: 1000
[2025-01-09 21:08:23,843 - 139801042872000]  ScholarDataFetcher - INFO: Obtaining entity ID to process for content: 1000
[2025-01-09 21:08:23,843 - 139801042872000]  ScholarDataFetcher - INFO: Fetching entity from database or interface for content: 1000
[2025-01-09 21:08:23,844 - 139801026086592]  ScholarDataFetcher - INFO: Entity outdated or not found for ID: Franco Maria Nardini
[2025-01-09 21:08:23,844 - 139801026086592]  ScholarDataFetcher - INFO: Fetching simple entity for content: 1000
[2025-01-09 21:08:23,844 - 139801026086592]  ScholarScraper - INFO: Starting search for author: Franco Maria Nardini
[2025-01-09 21:08:23,844 - 139801026086592]  ScholarScraper - INFO: Opening search URL: https://scholar.google.com/scholar?hl=it&as_sdt=0%252C5&q=Franco+Maria+Nardini
[2025-01-09 21:08:23,844 - 139801026086592]  SeleniumDriver-ScholarScraper - INFO: Attempting to obtain a tab for URL search: Franco Maria Nardini.
[2025-01-09 21:08:23,846 - 139801494804160]  ScholarDataFetcher - INFO: Entity outdated or not found for ID: gpwgJZkAAAAJ:qjMakFHDy7sC
[2025-01-09 21:08:23,846 - 139801478018752]  ScholarDataFetcher - INFO: Entity outdated or not found for ID: gpwgJZkAAAAJ:d1gkVwhDpl0C
[2025-01-09 21:08:23,846 - 139801494804160]  ScholarDataFetcher - INFO: Fetching simple entity for content: 1010
[2025-01-09 21:08:23,846 - 139801478018752]  ScholarDataFetcher - INFO: Fetching simple entity for content: 1010
[2025-01-09 21:08:23,846 - 139801494804160]  ScholarScraper - INFO: Fetching publication data from: https://scholar.google.com/citations?view_op=view_citation&hl=it&user=gpwgJZkAAAAJ&pagesize=100&citation_for_view=gpwgJZkAAAAJ:qjMakFHDy7sC
[2025-01-09 21:08:23,846 - 139801478018752]  ScholarScraper - INFO: Fetching publication data from: https://scholar.google.com/citations?view_op=view_citation&hl=it&user=gpwgJZkAAAAJ&pagesize=100&citation_for_view=gpwgJZkAAAAJ:d1gkVwhDpl0C
[2025-01-09 21:08:23,846 - 139801494804160]  SeleniumDriver-ScholarScraper - INFO: Attempting to obtain a tab for URL search: https://scholar.google.com/citations?view_op=view_citation&hl=it&user=gpwgJZkAAAAJ&pagesize=100&citation_for_view=gpwgJZkAAAAJ:qjMakFHDy7sC.
[2025-01-09 21:08:23,846 - 139801478018752]  SeleniumDriver-ScholarScraper - INFO: Attempting to obtain a tab for URL search: https://scholar.google.com/citations?view_op=view_citation&hl=it&user=gpwgJZkAAAAJ&pagesize=100&citation_for_view=gpwgJZkAAAAJ:d1gkVwhDpl0C.
[2025-01-09 21:08:23,848 - 139801017693888]  ScholarDataFetcher - INFO: Entity outdated or not found for ID: Cristina Ioana Muntean
[2025-01-09 21:08:23,849 - 139801051264704]  ScholarDataFetcher - INFO: Entity outdated or not found for ID: gpwgJZkAAAAJ:u-x6o8ySG0sC
[2025-01-09 21:08:23,849 - 139801017693888]  ScholarDataFetcher - INFO: Fetching simple entity for content: 1000
[2025-01-09 21:08:23,849 - 139801051264704]  ScholarDataFetcher - INFO: Fetching simple entity for content: 1010
[2025-01-09 21:08:23,849 - 139801017693888]  ScholarScraper - INFO: Starting search for author: Cristina Ioana Muntean
[2025-01-09 21:08:23,849 - 139801051264704]  ScholarScraper - INFO: Fetching publication data from: https://scholar.google.com/citations?view_op=view_citation&hl=it&user=gpwgJZkAAAAJ&pagesize=100&citation_for_view=gpwgJZkAAAAJ:u-x6o8ySG0sC
[2025-01-09 21:08:23,849 - 139801017693888]  ScholarScraper - INFO: Opening search URL: https://scholar.google.com/scholar?hl=it&as_sdt=0%252C5&q=Cristina+Ioana+Muntean
[2025-01-09 21:08:23,849 - 139801051264704]  SeleniumDriver-ScholarScraper - INFO: Attempting to obtain a tab for URL search: https://scholar.google.com/citations?view_op=view_citation&hl=it&user=gpwgJZkAAAAJ&pagesize=100&citation_for_view=gpwgJZkAAAAJ:u-x6o8ySG0sC.
[2025-01-09 21:08:23,849 - 139801017693888]  SeleniumDriver-ScholarScraper - INFO: Attempting to obtain a tab for URL search: Cristina Ioana Muntean.
[2025-01-09 21:08:23,849 - 139801042872000]  ScholarDataFetcher - INFO: Entity outdated or not found for ID: Ophir Frieder
[2025-01-09 21:08:23,850 - 139801034479296]  ScholarDataFetcher - INFO: Entity outdated or not found for ID: Raffaele Perego
[2025-01-09 21:08:23,850 - 139801042872000]  ScholarDataFetcher - INFO: Fetching simple entity for content: 1000
[2025-01-09 21:08:23,850 - 139801034479296]  ScholarDataFetcher - INFO: Fetching simple entity for content: 1000
[2025-01-09 21:08:23,850 - 139801042872000]  ScholarScraper - INFO: Starting search for author: Ophir Frieder
[2025-01-09 21:08:23,850 - 139801034479296]  ScholarScraper - INFO: Starting search for author: Raffaele Perego
[2025-01-09 21:08:23,850 - 139801042872000]  ScholarScraper - INFO: Opening search URL: https://scholar.google.com/scholar?hl=it&as_sdt=0%252C5&q=Ophir+Frieder
[2025-01-09 21:08:23,850 - 139801034479296]  ScholarScraper - INFO: Opening search URL: https://scholar.google.com/scholar?hl=it&as_sdt=0%252C5&q=Raffaele+Perego
[2025-01-09 21:08:23,850 - 139801042872000]  SeleniumDriver-ScholarScraper - INFO: Attempting to obtain a tab for URL search: Ophir Frieder.
[2025-01-09 21:08:23,850 - 139801034479296]  SeleniumDriver-ScholarScraper - INFO: Attempting to obtain a tab for URL search: Raffaele Perego.
[2025-01-09 21:08:24,824 - 139801749485248]  SeleniumDriver-ScholarScraper - INFO: URL https://scholar.google.com/citations?view_op=view_citation&hl=it&user=gpwgJZkAAAAJ&pagesize=100&citation_for_view=gpwgJZkAAAAJ:u5HHmVD_uO8C loaded successfully in tab[0].
[2025-01-09 21:08:24,824 - 139801749485248]  SeleniumDriver-ScholarScraper - INFO: Obtaining HTML from tab[0].
[2025-01-09 21:08:24,825 - 139801749485248]  SeleniumDriver-ScholarScraper - DEBUG: Using default wait time.
[2025-01-09 21:08:24,825 - 139801749485248]  SeleniumDriver-ScholarScraper - INFO: Waiting 49.68 seconds for 0 (delta: -0.46)...
[2025-01-09 21:08:24,825 - 139801486411456]  SeleniumDriver-ScholarScraper - INFO: Tab[1] assigned for URL search: https://scholar.google.com/citations?view_op=view_citation&hl=it&user=gpwgJZkAAAAJ&pagesize=100&citation_for_view=gpwgJZkAAAAJ:UeHWp8X0CEIC.
[2025-01-09 21:08:24,825 - 139801486411456]  SeleniumDriver-ScholarScraper - INFO: Loading URL: https://scholar.google.com/citations?view_op=view_citation&hl=it&user=gpwgJZkAAAAJ&pagesize=100&citation_for_view=gpwgJZkAAAAJ:UeHWp8X0CEIC in tab[1].
[2025-01-09 21:08:25,283 - 139801486411456]  SeleniumDriver-ScholarScraper - INFO: URL https://scholar.google.com/citations?view_op=view_citation&hl=it&user=gpwgJZkAAAAJ&pagesize=100&citation_for_view=gpwgJZkAAAAJ:UeHWp8X0CEIC loaded successfully in tab[1].
[2025-01-09 21:08:25,283 - 139801486411456]  SeleniumDriver-ScholarScraper - INFO: Obtaining HTML from tab[1].
[2025-01-09 21:08:25,283 - 139801486411456]  SeleniumDriver-ScholarScraper - DEBUG: Using default wait time.
[2025-01-09 21:08:25,283 - 139801486411456]  SeleniumDriver-ScholarScraper - INFO: Waiting 45.00 seconds for 1 (delta: -5.68)...
[2025-01-09 21:08:26,840 - 139801511589568]  SynchroSocket - ERROR: Error connecting to socket on port 5151: [Errno 113] No route to host
[2025-01-09 21:08:26,840 - 139801511589568]  SynchroSocket - ERROR: Error sending message to socket on port 5151: [Errno 32] Broken pipe
[2025-01-09 21:08:26,841 - 139801511589568]  SynchroSocket - INFO: Resetting socket after successful usage.
[2025-01-09 21:08:26,841 - 139801511589568]  OutSender - ERROR: Error processing queue: [Errno 32] Broken pipe
[2025-01-09 21:09:10,291 - 139801486411456]  SeleniumDriver-ScholarScraper - INFO: HTML obtained from tab[1].
[2025-01-09 21:09:10,376 - 139801486411456]  ScholarScraper - INFO: TAB[1] - Extracted publication ID: gpwgJZkAAAAJ:UeHWp8X0CEIC
[2025-01-09 21:09:10,383 - 139801486411456]  ScholarScraper - WARNING: TAB[1] - Total citations not found.
[2025-01-09 21:09:10,384 - 139801486411456]  ScholarScraper - INFO: TAB[1] - Extracted citation graph data: []
[2025-01-09 21:09:10,385 - 139801486411456]  ScholarScraper - INFO: TAB[1] - Extracted related articles URL: https://scholar.google.com/scholar?oi=bibs&hl=it&q=related:EHu8CHPdLawJ:scholar.google.com/
[2025-01-09 21:09:10,385 - 139801486411456]  ScholarScraper - INFO: TAB[1] - Extracted all versions URL: No all versions link
[2025-01-09 21:09:10,386 - 139801486411456]  SeleniumDriver-ScholarScraper - INFO: Releasing tab[1] for URL search: https://scholar.google.com/citations?view_op=view_citation&hl=it&user=gpwgJZkAAAAJ&pagesize=100&citation_for_view=gpwgJZkAAAAJ:UeHWp8X0CEIC.
[2025-01-09 21:09:10,386 - 139801486411456]  SeleniumDriver-ScholarScraper - INFO: Tab[1] released successfully.
[2025-01-09 21:09:10,386 - 139801486411456]  ScholarScraper - INFO: TAB[1] - Successfully extracted publication data.
[2025-01-09 21:09:10,386 - 139801486411456]  ScholarDataFetcher - INFO: Fetched simple entity: 1010 - ID: gpwgJZkAAAAJ:UeHWp8X0CEIC
[2025-01-09 21:09:10,387 - 139801486411456]  ScholarDataFetcher - INFO: Inserting or updating document in data source for content: 1010 - gpwgJZkAAAAJ:UeHWp8X0CEIC
[2025-01-09 21:09:10,387 - 139801494804160]  SeleniumDriver-ScholarScraper - INFO: Tab[1] assigned for URL search: https://scholar.google.com/citations?view_op=view_citation&hl=it&user=gpwgJZkAAAAJ&pagesize=100&citation_for_view=gpwgJZkAAAAJ:qjMakFHDy7sC.
[2025-01-09 21:09:10,387 - 139801494804160]  SeleniumDriver-ScholarScraper - INFO: Loading URL: https://scholar.google.com/citations?view_op=view_citation&hl=it&user=gpwgJZkAAAAJ&pagesize=100&citation_for_view=gpwgJZkAAAAJ:qjMakFHDy7sC in tab[1].
[2025-01-09 21:09:10,499 - 139801486411456]  DatabaseHandler - INFO: Document of type 1010 with id gpwgJZkAAAAJ:UeHWp8X0CEIC saved successfully.
[2025-01-09 21:09:10,499 - 139801486411456]  ScholarDataFetcher - INFO: Requesting serialization for content: 1010 - ID: gpwgJZkAAAAJ:UeHWp8X0CEIC
[2025-01-09 21:09:10,499 - 139801486411456]  MessageRouter - DEBUG: Incremented message Message Type: serializeEntity, Message ID: serializeEntity_26, Content: 1010, Timestamp: 2025-01-09 21:09:10.499868 depth to: 1
[2025-01-09 21:09:10,499 - 139801486411456]  MessageRouter - DEBUG: Message added to duplicate tracker: Message Type: serializeEntity, Message ID: serializeEntity_26, Content: 1010, Timestamp: 2025-01-09 21:09:10.499868
[2025-01-09 21:09:10,500 - 139801486411456]  MessageRouter - INFO: Sending message serializeEntity_26 to incoming queue with priority 30.
[2025-01-09 21:09:10,500 - 139801486411456]  MasterPriorityQueue - DEBUG: Preparing to send message: Message Type: serializeEntity, Message ID: serializeEntity_26, Content: 1010, Timestamp: 2025-01-09 21:09:10.499868 with priority tuple: (1, 30, -1736453350.499868)
[2025-01-09 21:09:10,500 - 139801486411456]  MasterPriorityQueue - INFO: System message sent: Message Type: serializeEntity, Message ID: serializeEntity_26, Content: 1010, Timestamp: 2025-01-09 21:09:10.499868 with priority 30 (depth: 1, timestamp: 2025-01-09 21:09:10.499868)
[2025-01-09 21:09:10,500 - 139801486411456]  ScholarDataFetcher - INFO: Preparing next phase adapters for content: 1010
[2025-01-09 21:09:10,500 - 139801486411456]  ScholarDataFetcher - INFO: Preparing next phase from: gpwgJZkAAAAJ:UeHWp8X0CEIC
[2025-01-09 21:09:10,500 - 139801486411456]  ScholarDataFetcher - DEBUG: Processing Google Scholar Publication phase
[2025-01-09 21:09:10,500 - 139801486411456]  ScholarDataFetcher - INFO: Completed preparing next phase from: gpwgJZkAAAAJ:UeHWp8X0CEIC
[2025-01-09 21:09:10,501 - 139801486411456]  ScholarDataFetcher - INFO: Rolling over: 1010 - ['https://scholar.google.com/citations?view_op=view_citation&hl=it&user=gpwgJZkAAAAJ&pagesize=100&citation_for_view=gpwgJZkAAAAJ:UeHWp8X0CEIC'] - depth 2 -> 1
[2025-01-09 21:09:10,501 - 139801009301184]  MessageRouter - INFO: Waiting 0.00 seconds for FetchScholarlyData_407 (delta: -0.00)...
[2025-01-09 21:09:10,501 - 139801009301184]  MessageRouter - DEBUG: Incremented message Message Type: FetchScholarlyData, Expected ID: Guido Rocchietti depth to: 2
[2025-01-09 21:09:10,501 - 139801009301184]  MessageRouter - DEBUG: Message added to duplicate tracker: Message Type: FetchScholarlyData, Expected ID: Guido Rocchietti
[2025-01-09 21:09:10,501 - 139801009301184]  MessageRouter - INFO: Sending message FetchScholarlyData_407 to incoming queue with priority 102.
[2025-01-09 21:09:10,501 - 139801486411456]  ScholarDataFetcher - INFO: Rolling over: 1010 - ['https://scholar.google.com/citations?view_op=view_citation&hl=it&user=gpwgJZkAAAAJ&pagesize=100&citation_for_view=gpwgJZkAAAAJ:UeHWp8X0CEIC'] - depth 2 -> 1
[2025-01-09 21:09:10,502 - 139801000908480]  MessageRouter - INFO: Waiting 0.00 seconds for FetchScholarlyData_408 (delta: -0.00)...
[2025-01-09 21:09:10,502 - 139801009301184]  MasterPriorityQueue - DEBUG: Preparing to send message: Message Type: FetchScholarlyData, Expected ID: Guido Rocchietti with priority tuple: (2, 102, -1736453350.501141)
[2025-01-09 21:09:10,502 - 139801009301184]  MasterPriorityQueue - INFO: Process message sent: Message Type: FetchScholarlyData, Expected ID: Guido Rocchietti with priority 102 (depth: 2, timestamp: 2025-01-09 21:09:10.501141)
[2025-01-09 21:09:10,502 - 139801000908480]  MessageRouter - DEBUG: Incremented message Message Type: FetchScholarlyData, Expected ID: Chiara Pugliese depth to: 2
[2025-01-09 21:09:10,502 - 139801000908480]  MessageRouter - DEBUG: Message added to duplicate tracker: Message Type: FetchScholarlyData, Expected ID: Chiara Pugliese
[2025-01-09 21:09:10,502 - 139801000908480]  MessageRouter - INFO: Sending message FetchScholarlyData_408 to incoming queue with priority 102.
[2025-01-09 21:09:10,502 - 139801486411456]  ScholarDataFetcher - INFO: Rolling over: 1010 - ['https://scholar.google.com/citations?view_op=view_citation&hl=it&user=gpwgJZkAAAAJ&pagesize=100&citation_for_view=gpwgJZkAAAAJ:UeHWp8X0CEIC'] - depth 2 -> 1
[2025-01-09 21:09:10,503 - 139801009301184]  MessageRouter - INFO: Waiting 0.00 seconds for FetchScholarlyData_409 (delta: 0.00)...
[2025-01-09 21:09:10,503 - 139801000908480]  MasterPriorityQueue - DEBUG: Preparing to send message: Message Type: FetchScholarlyData, Expected ID: Chiara Pugliese with priority tuple: (2, 102, -1736453350.501931)
[2025-01-09 21:09:10,503 - 139801009301184]  MessageRouter - DEBUG: Incremented message Message Type: FetchScholarlyData, Expected ID: Gabriel Sartori Rangel depth to: 2
[2025-01-09 21:09:10,503 - 139801000908480]  MasterPriorityQueue - INFO: Process message sent: Message Type: FetchScholarlyData, Expected ID: Chiara Pugliese with priority 102 (depth: 2, timestamp: 2025-01-09 21:09:10.501931)
[2025-01-09 21:09:10,503 - 139801009301184]  MessageRouter - DEBUG: Message added to duplicate tracker: Message Type: FetchScholarlyData, Expected ID: Gabriel Sartori Rangel
[2025-01-09 21:09:10,503 - 139801009301184]  MessageRouter - INFO: Sending message FetchScholarlyData_409 to incoming queue with priority 102.
[2025-01-09 21:09:10,504 - 139801486411456]  ScholarDataFetcher - INFO: Rolling over: 1010 - ['https://scholar.google.com/citations?view_op=view_citation&hl=it&user=gpwgJZkAAAAJ&pagesize=100&citation_for_view=gpwgJZkAAAAJ:UeHWp8X0CEIC'] - depth 2 -> 1
[2025-01-09 21:09:10,504 - 139801000908480]  MessageRouter - INFO: Waiting 0.00 seconds for FetchScholarlyData_410 (delta: -0.00)...
[2025-01-09 21:09:10,504 - 139801486411456]  ScraperQueue - INFO: Processed message FetchScholarlyData_401 of type FetchScholarlyData: 1010 - with depth 2
[2025-01-09 21:09:10,504 - 139801486411456]  ScraperQueue - DEBUG: Managed message for topic 'FetchScholarlyData': FetchScholarlyData_401 - Time: 46727.410 ms.
[2025-01-09 21:09:10,504 - 139801000908480]  MessageRouter - DEBUG: Incremented message Message Type: FetchScholarlyData, Expected ID: Jonata Tyska Carvalho depth to: 2
[2025-01-09 21:09:10,504 - 139801009301184]  MasterPriorityQueue - DEBUG: Preparing to send message: Message Type: FetchScholarlyData, Expected ID: Gabriel Sartori Rangel with priority tuple: (2, 102, -1736453350.502924)
[2025-01-09 21:09:10,504 - 139801000908480]  MessageRouter - DEBUG: Message added to duplicate tracker: Message Type: FetchScholarlyData, Expected ID: Jonata Tyska Carvalho
[2025-01-09 21:09:10,504 - 139801009301184]  MasterPriorityQueue - INFO: Process message sent: Message Type: FetchScholarlyData, Expected ID: Gabriel Sartori Rangel with priority 102 (depth: 2, timestamp: 2025-01-09 21:09:10.502924)
[2025-01-09 21:09:10,504 - 139801000908480]  MessageRouter - INFO: Sending message FetchScholarlyData_410 to incoming queue with priority 102.
[2025-01-09 21:09:10,504 - 139801000908480]  MasterPriorityQueue - DEBUG: Preparing to send message: Message Type: FetchScholarlyData, Expected ID: Jonata Tyska Carvalho with priority tuple: (2, 102, -1736453350.503998)
[2025-01-09 21:09:10,505 - 139801000908480]  MasterPriorityQueue - INFO: Process message sent: Message Type: FetchScholarlyData, Expected ID: Jonata Tyska Carvalho with priority 102 (depth: 2, timestamp: 2025-01-09 21:09:10.503998)
[2025-01-09 21:09:11,222 - 139801494804160]  SeleniumDriver-ScholarScraper - INFO: URL https://scholar.google.com/citations?view_op=view_citation&hl=it&user=gpwgJZkAAAAJ&pagesize=100&citation_for_view=gpwgJZkAAAAJ:qjMakFHDy7sC loaded successfully in tab[1].
[2025-01-09 21:09:11,222 - 139801494804160]  SeleniumDriver-ScholarScraper - INFO: Obtaining HTML from tab[1].
[2025-01-09 21:09:11,222 - 139801494804160]  SeleniumDriver-ScholarScraper - DEBUG: Using default wait time.
[2025-01-09 21:09:11,222 - 139801494804160]  SeleniumDriver-ScholarScraper - INFO: Waiting 45.00 seconds for 1 (delta: -11.68)...
[2025-01-09 21:09:13,785 - 139801759889088]  MasterPriorityQueue - INFO: Message received: Message Type: serializeEntity, Message ID: serializeEntity_26, Content: 1010, Timestamp: 2025-01-09 21:09:10.499868 with priority 30, depth 1, and timestamp 2025-01-09 21:09:10.499868
[2025-01-09 21:09:13,785 - 139801759889088]  MessageRouter - INFO: Processing system message: serializeEntity_26
[2025-01-09 21:09:13,786 - 139801759889088]  MessageRouter - DEBUG: Routing message serializeEntity_26 to the appropriate queue.
[2025-01-09 21:09:13,786 - 139801759889088]  MessageRouter - INFO: Executing system message: serializeEntity_26
